(0.10000038146972656, 0, 'out', 'prompt', 0, 195)
(14.375443696975708, 42, 'out', 'prompt', 0, 168)
(14.375443696975708, 22, 'out', 'decode', 182, 1)
(14.375782012939453, 23, 'in', 'prompt', 0, 1104)
(14.375782012939453, 43, 'out', 'prompt', 0, 1042)
(14.375782012939453, 23, 'out', 'decode', 1104, 1)
(14.375782012939453, 24, 'in', 'prompt', 0, 213)
(14.375782012939453, 44, 'out', 'prompt', 0, 182)
(14.375782012939453, 24, 'out', 'decode', 213, 1)
(14.375782012939453, 25, 'in', 'prompt', 0, 406)
(14.375782012939453, 45, 'out', 'prompt', 0, 1028)
(14.375782012939453, 25, 'out', 'decode', 406, 1)
(14.375782012939453, 26, 'in', 'prompt', 0, 210)
(14.375782012939453, 46, 'out', 'prompt', 0, 1354)
(14.375782012939453, 26, 'out', 'decode', 210, 1)
(14.410656690597534, 0, 'in', 'decode', 195, 1)
(14.410656690597534, 0, 'out', 'decode', 196, 1)
(14.410704612731934, 1, 'in', 'decode', 421, 1)
(14.410704612731934, 1, 'out', 'decode', 422, 1)
(14.410704612731934, 2, 'in', 'decode', 1137, 1)
(14.410704612731934, 2, 'out', 'decode', 1138, 1)
(14.410704612731934, 20, 'in', 'decode', 238, 1)
(14.410704612731934, 20, 'out', 'decode', 239, 1)
(14.410704612731934, 3, 'in', 'decode', 406, 1)
(14.410704612731934, 3, 'out', 'decode', 407, 1)
(14.778286933898926, 27, 'in', 'prompt', 0, 1317)
(14.778286933898926, 47, 'out', 'prompt', 0, 408)
(14.778286933898926, 27, 'out', 'decode', 1317, 1)
(15.091609716415405, 28, 'in', 'prompt', 0, 1063)
(15.091609716415405, 48, 'out', 'prompt', 0, 204)
(15.091609716415405, 28, 'out', 'decode', 1063, 1)
(15.20511269569397, 33, 'in', 'prompt', 0, 396)
(15.20511269569397, 49, 'out', 'prompt', 0, 1090)
(15.20511269569397, 33, 'out', 'decode', 396, 1)
(15.238627195358276, 10, 'in', 'decode', 211, 1)
(15.238627195358276, 10, 'out', 'decode', 212, 1)
(15.238665342330933, 4, 'in', 'decode', 122, 1)
(15.238665342330933, 4, 'out', 'decode', 123, 1)
(15.548530340194702, 29, 'in', 'prompt', 0, 1067)
(15.548530340194702, 50, 'out', 'prompt', 0, 110)
(15.548530340194702, 29, 'out', 'decode', 1067, 1)
(15.582433223724365, 5, 'in', 'decode', 1061, 1)
(15.582433223724365, 5, 'out', 'decode', 1062, 1)
(15.582472324371338, 6, 'in', 'decode', 389, 1)
(15.582472324371338, 6, 'out', 'decode', 390, 1)
(16.20056128501892, 30, 'in', 'prompt', 0, 1485)
(16.20056128501892, 51, 'out', 'prompt', 0, 1317)
(16.20056128501892, 30, 'out', 'decode', 1485, 1)
(16.315312147140503, 31, 'in', 'prompt', 0, 410)
(16.315312147140503, 52, 'out', 'prompt', 0, 409)
(16.315312147140503, 31, 'out', 'decode', 410, 1)
(16.346802234649658, 11, 'in', 'decode', 1345, 1)
(16.346802234649658, 11, 'out', 'decode', 1346, 1)
(16.661808013916016, 32, 'in', 'prompt', 0, 1093)
(16.661808013916016, 53, 'out', 'prompt', 0, 1246)
(16.661808013916016, 32, 'out', 'decode', 1093, 1)
(16.662159204483032, 34, 'in', 'prompt', 0, 204)
(16.662159204483032, 54, 'out', 'prompt', 0, 398)
(16.662159204483032, 34, 'out', 'decode', 204, 1)
(16.976874589920044, 35, 'in', 'prompt', 0, 1150)
(16.976874589920044, 55, 'out', 'prompt', 0, 382)
(16.976874589920044, 35, 'out', 'decode', 1150, 1)
(17.011813402175903, 12, 'in', 'decode', 394, 1)
(17.011813402175903, 12, 'out', 'decode', 395, 1)
(17.011857271194458, 13, 'in', 'decode', 1051, 1)
(17.011857271194458, 13, 'out', 'decode', 1052, 1)
(17.011857271194458, 7, 'in', 'decode', 1069, 1)
(17.011857271194458, 7, 'out', 'decode', 1070, 1)
(17.011857271194458, 8, 'in', 'decode', 1040, 1)
(17.011857271194458, 8, 'out', 'decode', 1041, 1)
(17.011857271194458, 9, 'in', 'decode', 423, 1)
(17.011857271194458, 9, 'out', 'decode', 424, 1)
(17.280176877975464, 36, 'in', 'prompt', 0, 222)
(17.280176877975464, 56, 'out', 'prompt', 0, 396)
(17.280176877975464, 36, 'out', 'decode', 222, 1)
(17.28049349784851, 37, 'in', 'prompt', 0, 379)
(17.28049349784851, 57, 'out', 'prompt', 0, 1147)
(17.28049349784851, 37, 'out', 'decode', 379, 1)
(17.28049349784851, 38, 'in', 'prompt', 0, 204)
(17.28049349784851, 58, 'out', 'prompt', 0, 795)
(17.28049349784851, 38, 'out', 'decode', 204, 1)
(17.28049349784851, 42, 'in', 'prompt', 0, 168)
(17.28049349784851, 59, 'out', 'prompt', 0, 1118)
(17.28049349784851, 42, 'out', 'decode', 168, 1)
(17.31425666809082, 14, 'in', 'decode', 1170, 1)
(17.31425666809082, 14, 'out', 'decode', 1171, 1)
(17.314293384552002, 15, 'in', 'decode', 402, 1)
(17.314293384552002, 15, 'out', 'decode', 403, 1)
(17.314293384552002, 16, 'in', 'decode', 375, 1)
(17.314293384552002, 16, 'out', 'decode', 376, 1)
(17.62449288368225, 39, 'in', 'prompt', 0, 1097)
(17.62449288368225, 60, 'out', 'prompt', 0, 1065)
(17.62449288368225, 39, 'out', 'decode', 1097, 1)
(17.737915515899658, 40, 'in', 'prompt', 0, 441)
(17.737915515899658, 61, 'out', 'prompt', 0, 432)
(17.737915515899658, 40, 'out', 'decode', 441, 1)
(17.77159023284912, 17, 'in', 'decode', 420, 1)
(17.77159023284912, 17, 'out', 'decode', 421, 1)
(17.77162504196167, 18, 'in', 'decode', 401, 1)
(17.77162504196167, 18, 'out', 'decode', 402, 1)
(17.77162504196167, 19, 'in', 'decode', 414, 1)
(17.77162504196167, 19, 'out', 'decode', 415, 1)
(18.08288812637329, 41, 'in', 'prompt', 0, 1078)
(18.08288812637329, 62, 'out', 'prompt', 0, 477)
(18.08288812637329, 41, 'out', 'decode', 1078, 1)
(18.11662793159485, 21, 'in', 'decode', 1225, 1)
(18.11662793159485, 21, 'out', 'decode', 1226, 1)
(18.116662979125977, 22, 'in', 'decode', 182, 1)
(18.116662979125977, 22, 'out', 'decode', 183, 1)
(18.439717769622803, 43, 'in', 'prompt', 0, 1042)
(18.439717769622803, 63, 'out', 'prompt', 0, 394)
(18.439717769622803, 43, 'out', 'decode', 1042, 1)
(18.440051555633545, 48, 'in', 'prompt', 0, 204)
(18.440051555633545, 64, 'out', 'prompt', 0, 393)
(18.440051555633545, 48, 'out', 'decode', 204, 1)
(18.440051555633545, 50, 'in', 'prompt', 0, 110)
(18.440051555633545, 65, 'out', 'prompt', 0, 977)
(18.440051555633545, 50, 'out', 'decode', 110, 1)
(18.72712540626526, 44, 'in', 'prompt', 0, 182)
(18.72712540626526, 66, 'out', 'prompt', 0, 1196)
(18.72712540626526, 44, 'out', 'decode', 182, 1)
(18.727460145950317, 45, 'in', 'prompt', 0, 1028)
(18.727460145950317, 67, 'out', 'prompt', 0, 1072)
(18.727460145950317, 45, 'out', 'decode', 1028, 1)
(18.760459184646606, 20, 'in', 'decode', 239, 1)
(18.760459184646606, 20, 'out', 'decode', 240, 1)
(18.76049828529358, 24, 'in', 'decode', 213, 1)
(18.76049828529358, 24, 'out', 'decode', 214, 1)
(18.79405164718628, 10, 'in', 'decode', 212, 1)
(18.79405164718628, 10, 'out', 'decode', 213, 1)
(18.794103145599365, 33, 'in', 'decode', 396, 1)
(18.794103145599365, 33, 'out', 'decode', 397, 1)
(18.794103145599365, 4, 'in', 'decode', 123, 1)
(18.794103145599365, 4, 'out', 'decode', 124, 1)
(19.191324949264526, 46, 'in', 'prompt', 0, 1354)
(19.191324949264526, 68, 'out', 'prompt', 0, 121)
(19.191324949264526, 46, 'out', 'decode', 1354, 1)
(19.306543350219727, 47, 'in', 'prompt', 0, 408)
(19.306543350219727, 69, 'out', 'prompt', 0, 1148)
(19.306543350219727, 47, 'out', 'decode', 408, 1)
(19.61521863937378, 49, 'in', 'prompt', 0, 1090)
(19.61521863937378, 70, 'out', 'prompt', 0, 1190)
(19.61521863937378, 49, 'out', 'decode', 1090, 1)
(19.65393376350403, 0, 'in', 'decode', 196, 1)
(19.65393376350403, 0, 'out', 'decode', 197, 1)
(19.65397310256958, 1, 'in', 'decode', 422, 1)
(19.65397310256958, 1, 'out', 'decode', 423, 1)
(19.65397310256958, 2, 'in', 'decode', 1138, 1)
(19.65397310256958, 2, 'out', 'decode', 1139, 1)
(19.65397310256958, 23, 'in', 'decode', 1104, 1)
(19.65397310256958, 23, 'out', 'decode', 1105, 1)
(19.65397310256958, 25, 'in', 'decode', 406, 1)
(19.65397310256958, 25, 'out', 'decode', 407, 1)
(19.65397310256958, 26, 'in', 'decode', 210, 1)
(19.65397310256958, 26, 'out', 'decode', 211, 1)
(19.65397310256958, 27, 'in', 'decode', 1317, 1)
(19.65397310256958, 27, 'out', 'decode', 1318, 1)
(19.65397310256958, 28, 'in', 'decode', 1063, 1)
(19.65397310256958, 28, 'out', 'decode', 1064, 1)
(19.65397310256958, 29, 'in', 'decode', 1067, 1)
(19.65397310256958, 29, 'out', 'decode', 1068, 1)
(19.65397310256958, 3, 'in', 'decode', 407, 1)
(19.65397310256958, 3, 'out', 'decode', 408, 1)
(19.65397310256958, 5, 'in', 'decode', 1062, 1)
(19.65397310256958, 5, 'out', 'decode', 1063, 1)
(19.65397310256958, 6, 'in', 'decode', 390, 1)
(19.65397310256958, 6, 'out', 'decode', 391, 1)
(20.61977481842041, 51, 'in', 'prompt', 0, 1317)
(20.61977481842041, 71, 'out', 'prompt', 0, 213)
(20.61977481842041, 51, 'out', 'decode', 1317, 1)
(20.73619556427002, 52, 'in', 'prompt', 0, 409)
(20.73619556427002, 72, 'out', 'prompt', 0, 195)
(20.73619556427002, 52, 'out', 'decode', 409, 1)
(21.03206181526184, 53, 'in', 'prompt', 0, 1246)
(21.03206181526184, 73, 'out', 'prompt', 0, 1083)
(21.03206181526184, 53, 'out', 'decode', 1246, 1)
(21.317291259765625, 54, 'in', 'prompt', 0, 398)
(21.317291259765625, 74, 'out', 'prompt', 0, 416)
(21.317291259765625, 54, 'out', 'decode', 398, 1)
(21.3176326751709, 55, 'in', 'prompt', 0, 382)
(21.3176326751709, 75, 'out', 'prompt', 0, 406)
(21.3176326751709, 55, 'out', 'decode', 382, 1)
(21.3176326751709, 56, 'in', 'prompt', 0, 396)
(21.3176326751709, 76, 'out', 'prompt', 0, 1317)
(21.3176326751709, 56, 'out', 'decode', 396, 1)
(21.35195255279541, 11, 'in', 'decode', 1346, 1)
(21.35195255279541, 11, 'out', 'decode', 1347, 1)
(21.351991176605225, 30, 'in', 'decode', 1485, 1)
(21.351991176605225, 30, 'out', 'decode', 1486, 1)
(21.351991176605225, 31, 'in', 'decode', 410, 1)
(21.351991176605225, 31, 'out', 'decode', 411, 1)
(21.46503734588623, 61, 'in', 'prompt', 0, 432)
(21.46503734588623, 77, 'out', 'prompt', 0, 403)
(21.46503734588623, 61, 'out', 'decode', 432, 1)
(21.502052545547485, 12, 'in', 'decode', 395, 1)
(21.502052545547485, 12, 'out', 'decode', 396, 1)
(21.502108335494995, 13, 'in', 'decode', 1052, 1)
(21.502108335494995, 13, 'out', 'decode', 1053, 1)
(21.502108335494995, 32, 'in', 'decode', 1093, 1)
(21.502108335494995, 32, 'out', 'decode', 1094, 1)
(21.502108335494995, 34, 'in', 'decode', 204, 1)
(21.502108335494995, 34, 'out', 'decode', 205, 1)
(21.502108335494995, 35, 'in', 'decode', 1150, 1)
(21.502108335494995, 35, 'out', 'decode', 1151, 1)
(21.502108335494995, 36, 'in', 'decode', 222, 1)
(21.502108335494995, 36, 'out', 'decode', 223, 1)
(21.502108335494995, 7, 'in', 'decode', 1070, 1)
(21.502108335494995, 7, 'out', 'decode', 1071, 1)
(21.502108335494995, 8, 'in', 'decode', 1041, 1)
(21.502108335494995, 8, 'out', 'decode', 1042, 1)
(21.502108335494995, 9, 'in', 'decode', 424, 1)
(21.502108335494995, 9, 'out', 'decode', 425, 1)
(21.81136679649353, 57, 'in', 'prompt', 0, 1147)
(21.81136679649353, 78, 'out', 'prompt', 0, 382)
(21.81136679649353, 57, 'out', 'decode', 1147, 1)
(22.089731454849243, 58, 'in', 'prompt', 0, 795)
(22.089731454849243, 79, 'out', 'prompt', 0, 201)
(22.089731454849243, 58, 'out', 'decode', 795, 1)
(22.09005093574524, 68, 'in', 'prompt', 0, 121)
(22.09005093574524, 80, 'out', 'prompt', 0, 395)
(22.09005093574524, 68, 'out', 'decode', 121, 1)
(22.125569105148315, 10, 'in', 'decode', 213, 1)
(22.125569105148315, 10, 'out', 'decode', 214, 1)
(22.1256046295166, 20, 'in', 'decode', 240, 1)
(22.1256046295166, 20, 'out', 'decode', 241, 1)
(22.1256046295166, 24, 'in', 'decode', 214, 1)
(22.1256046295166, 24, 'out', 'decode', 215, 1)
(22.1256046295166, 33, 'in', 'decode', 397, 1)
(22.1256046295166, 33, 'out', 'decode', 398, 1)
(22.1256046295166, 4, 'in', 'decode', 124, 1)
(22.1256046295166, 4, 'out', 'decode', 125, 1)
(22.1256046295166, 42, 'in', 'decode', 168, 1)
(22.1256046295166, 42, 'out', 'decode', 169, 1)
(22.1256046295166, 48, 'in', 'decode', 204, 1)
(22.1256046295166, 48, 'out', 'decode', 205, 1)
(22.1256046295166, 50, 'in', 'decode', 110, 1)
(22.1256046295166, 50, 'out', 'decode', 111, 1)
(22.44034481048584, 59, 'in', 'prompt', 0, 1118)
(22.44034481048584, 81, 'out', 'prompt', 0, 406)
(22.44034481048584, 59, 'out', 'decode', 1118, 1)
(22.744361400604248, 60, 'in', 'prompt', 0, 1065)
(22.744361400604248, 82, 'out', 'prompt', 0, 1016)
(22.744361400604248, 60, 'out', 'decode', 1065, 1)
(23.054713487625122, 62, 'in', 'prompt', 0, 477)
(23.054713487625122, 83, 'out', 'prompt', 0, 998)
(23.054713487625122, 62, 'out', 'decode', 477, 1)
(23.055052518844604, 63, 'in', 'prompt', 0, 394)
(23.055052518844604, 84, 'out', 'prompt', 0, 382)
(23.055052518844604, 63, 'out', 'decode', 394, 1)
(23.055052518844604, 71, 'in', 'prompt', 0, 213)
(23.055052518844604, 85, 'out', 'prompt', 0, 401)
(23.055052518844604, 71, 'out', 'decode', 213, 1)
(23.170063257217407, 64, 'in', 'prompt', 0, 393)
(23.170063257217407, 86, 'out', 'prompt', 0, 334)
(23.170063257217407, 64, 'out', 'decode', 393, 1)
(23.495105743408203, 65, 'in', 'prompt', 0, 977)
(23.495105743408203, 87, 'out', 'prompt', 0, 1211)
(23.495105743408203, 65, 'out', 'decode', 977, 1)
(23.53415298461914, 14, 'in', 'decode', 1171, 1)
(23.53415298461914, 14, 'out', 'decode', 1172, 1)
(23.53419065475464, 15, 'in', 'decode', 403, 1)
(23.53419065475464, 15, 'out', 'decode', 404, 1)
(23.53419065475464, 16, 'in', 'decode', 376, 1)
(23.53419065475464, 16, 'out', 'decode', 377, 1)
(23.53419065475464, 17, 'in', 'decode', 421, 1)
(23.53419065475464, 17, 'out', 'decode', 422, 1)
(23.53419065475464, 18, 'in', 'decode', 402, 1)
(23.53419065475464, 18, 'out', 'decode', 403, 1)
(23.53419065475464, 19, 'in', 'decode', 415, 1)
(23.53419065475464, 19, 'out', 'decode', 416, 1)
(23.53419065475464, 21, 'in', 'decode', 1226, 1)
(23.53419065475464, 21, 'out', 'decode', 1227, 1)
(23.53419065475464, 22, 'in', 'decode', 183, 1)
(23.53419065475464, 22, 'out', 'decode', 184, 1)
(23.53419065475464, 37, 'in', 'decode', 379, 1)
(23.53419065475464, 37, 'out', 'decode', 380, 1)
(23.53419065475464, 38, 'in', 'decode', 204, 1)
(23.53419065475464, 38, 'out', 'decode', 205, 1)
(23.53419065475464, 39, 'in', 'decode', 1097, 1)
(23.53419065475464, 39, 'out', 'decode', 1098, 1)
(23.53419065475464, 40, 'in', 'decode', 441, 1)
(23.53419065475464, 40, 'out', 'decode', 442, 1)
(23.53419065475464, 41, 'in', 'decode', 1078, 1)
(23.53419065475464, 41, 'out', 'decode', 1079, 1)
(23.53419065475464, 43, 'in', 'decode', 1042, 1)
(23.53419065475464, 43, 'out', 'decode', 1043, 1)
(23.864381551742554, 66, 'in', 'prompt', 0, 1196)
(23.864381551742554, 88, 'out', 'prompt', 0, 201)
(23.864381551742554, 66, 'out', 'decode', 1196, 1)
(24.22685146331787, 67, 'in', 'prompt', 0, 1072)
(24.22685146331787, 89, 'out', 'prompt', 0, 376)
(24.22685146331787, 67, 'out', 'decode', 1072, 1)
(24.261221170425415, 44, 'in', 'decode', 182, 1)
(24.261221170425415, 44, 'out', 'decode', 183, 1)
(24.2612566947937, 45, 'in', 'decode', 1028, 1)
(24.2612566947937, 45, 'out', 'decode', 1029, 1)
(24.2612566947937, 46, 'in', 'decode', 1354, 1)
(24.2612566947937, 46, 'out', 'decode', 1355, 1)
(24.592910766601562, 69, 'in', 'prompt', 0, 1148)
(24.592910766601562, 90, 'out', 'prompt', 0, 375)
(24.592910766601562, 69, 'out', 'decode', 1148, 1)
(24.882134675979614, 70, 'in', 'prompt', 0, 1190)
(24.882134675979614, 91, 'out', 'prompt', 0, 164)
(24.882134675979614, 70, 'out', 'decode', 1190, 1)
(24.94805908203125, 72, 'in', 'prompt', 0, 195)
(24.94805908203125, 92, 'out', 'prompt', 0, 376)
(24.94805908203125, 72, 'out', 'decode', 195, 1)
(24.99226188659668, 0, 'in', 'decode', 197, 1)
(24.99226188659668, 0, 'out', 'decode', 198, 1)
(24.992342948913574, 1, 'in', 'decode', 423, 1)
(24.992342948913574, 1, 'out', 'decode', 424, 1)
(24.992342948913574, 2, 'in', 'decode', 1139, 1)
(24.992342948913574, 2, 'out', 'decode', 1140, 1)
(24.992342948913574, 23, 'in', 'decode', 1105, 1)
(24.992342948913574, 23, 'out', 'decode', 1106, 1)
(24.992342948913574, 25, 'in', 'decode', 407, 1)
(24.992342948913574, 25, 'out', 'decode', 408, 1)
(24.992342948913574, 26, 'in', 'decode', 211, 1)
(24.992342948913574, 26, 'out', 'decode', 212, 1)
(24.992342948913574, 27, 'in', 'decode', 1318, 1)
(24.992342948913574, 27, 'out', 'decode', 1319, 1)
(24.992342948913574, 28, 'in', 'decode', 1064, 1)
(24.992342948913574, 28, 'out', 'decode', 1065, 1)
(24.992342948913574, 29, 'in', 'decode', 1068, 1)
(24.992342948913574, 29, 'out', 'decode', 1069, 1)
(24.992342948913574, 3, 'in', 'decode', 408, 1)
(24.992342948913574, 3, 'out', 'decode', 409, 1)
(24.992342948913574, 47, 'in', 'decode', 408, 1)
(24.992342948913574, 47, 'out', 'decode', 409, 1)
(24.992342948913574, 49, 'in', 'decode', 1090, 1)
(24.992342948913574, 49, 'out', 'decode', 1091, 1)
(24.992342948913574, 5, 'in', 'decode', 1063, 1)
(24.992342948913574, 5, 'out', 'decode', 1064, 1)
(24.992342948913574, 51, 'in', 'decode', 1317, 1)
(24.992342948913574, 51, 'out', 'decode', 1318, 1)
(24.992342948913574, 52, 'in', 'decode', 409, 1)
(24.992342948913574, 52, 'out', 'decode', 410, 1)
(24.992342948913574, 6, 'in', 'decode', 391, 1)
(24.992342948913574, 6, 'out', 'decode', 392, 1)
(24.992342948913574, 61, 'in', 'decode', 432, 1)
(24.992342948913574, 61, 'out', 'decode', 433, 1)
(25.307124853134155, 73, 'in', 'prompt', 0, 1083)
(25.307124853134155, 93, 'out', 'prompt', 0, 1030)
(25.307124853134155, 73, 'out', 'decode', 1083, 1)
(25.577757120132446, 74, 'in', 'prompt', 0, 416)
(25.577757120132446, 94, 'out', 'prompt', 0, 1011)
(25.577757120132446, 74, 'out', 'decode', 416, 1)
(25.578091382980347, 75, 'in', 'prompt', 0, 406)
(25.578091382980347, 95, 'out', 'prompt', 0, 18)
(25.578091382980347, 75, 'out', 'decode', 406, 1)
(25.578091382980347, 79, 'in', 'prompt', 0, 201)
(25.578091382980347, 96, 'out', 'prompt', 0, 1336)
(25.578091382980347, 79, 'out', 'decode', 201, 1)
(25.61453413963318, 10, 'in', 'decode', 214, 1)
(25.61453413963318, 10, 'out', 'decode', 215, 1)
(25.614573001861572, 20, 'in', 'decode', 241, 1)
(25.614573001861572, 20, 'out', 'decode', 242, 1)
(25.614573001861572, 24, 'in', 'decode', 215, 1)
(25.614573001861572, 24, 'out', 'decode', 216, 1)
(25.614573001861572, 33, 'in', 'decode', 398, 1)
(25.614573001861572, 33, 'out', 'decode', 399, 1)
(25.614573001861572, 4, 'in', 'decode', 125, 1)
(25.614573001861572, 4, 'out', 'decode', 126, 1)
(25.614573001861572, 42, 'in', 'decode', 169, 1)
(25.614573001861572, 42, 'out', 'decode', 170, 1)
(25.614573001861572, 48, 'in', 'decode', 205, 1)
(25.614573001861572, 48, 'out', 'decode', 206, 1)
(25.614573001861572, 50, 'in', 'decode', 111, 1)
(25.614573001861572, 50, 'out', 'decode', 112, 1)
(25.614573001861572, 53, 'in', 'decode', 1246, 1)
(25.614573001861572, 53, 'out', 'decode', 1247, 1)
(25.614573001861572, 54, 'in', 'decode', 398, 1)
(25.614573001861572, 54, 'out', 'decode', 399, 1)
(25.614573001861572, 68, 'in', 'decode', 121, 1)
(25.614573001861572, 68, 'out', 'decode', 122, 1)
(26.045544147491455, 76, 'in', 'prompt', 0, 1317)
(26.045544147491455, 97, 'out', 'prompt', 0, 421)
(26.045544147491455, 76, 'out', 'decode', 1317, 1)
(26.254273653030396, 77, 'in', 'prompt', 0, 403)
(26.254273653030396, 98, 'out', 'prompt', 0, 1020)
(26.254273653030396, 77, 'out', 'decode', 403, 1)
(26.25464153289795, 78, 'in', 'prompt', 0, 382)
(26.25464153289795, 99, 'out', 'prompt', 0, 425)
(26.25464153289795, 78, 'out', 'decode', 382, 1)
(26.564760446548462, 80, 'in', 'prompt', 0, 395)
(26.564760446548462, 100, 'out', 'prompt', 0, 1540)
(26.564760446548462, 80, 'out', 'decode', 395, 1)
(26.565115451812744, 81, 'in', 'prompt', 0, 406)
(26.565115451812744, 101, 'out', 'prompt', 0, 1019)
(26.565115451812744, 81, 'out', 'decode', 406, 1)
(26.565115451812744, 86, 'in', 'prompt', 0, 334)
(26.565115451812744, 102, 'out', 'prompt', 0, 380)
(26.565115451812744, 86, 'out', 'decode', 334, 1)
(26.596582174301147, 71, 'in', 'decode', 213, 1)
(26.596582174301147, 71, 'out', 'decode', 214, 1)
