(0.10000014305114746, 0, 'out', 'prompt', 0, 195)
(9.142400979995728, 24, 'in', 'prompt', 0, 213)
(9.142400979995728, 24, 'out', 'decode', 213, 1)
(9.142421007156372, 28, 'in', 'prompt', 0, 1063)
(9.142421007156372, 28, 'out', 'decode', 1063, 1)
(9.200000047683716, 91, 'out', 'prompt', 0, 164)
(9.300000190734863, 92, 'out', 'prompt', 0, 376)
(9.40000057220459, 93, 'out', 'prompt', 0, 1030)
(9.444366216659546, 7, 'in', 'prompt', 0, 1069)
(9.444366216659546, 7, 'out', 'decode', 1069, 1)
(9.5, 94, 'out', 'prompt', 0, 1011)
(9.55118465423584, 1, 'in', 'prompt', 0, 421)
(9.55118465423584, 1, 'out', 'decode', 421, 1)
(9.600000381469727, 95, 'out', 'prompt', 0, 18)
(9.700000286102295, 96, 'out', 'prompt', 0, 1336)
(9.800000190734863, 97, 'out', 'prompt', 0, 421)
(9.900000095367432, 98, 'out', 'prompt', 0, 1020)
(9.948513746261597, 12, 'in', 'prompt', 0, 394)
(9.948513746261597, 12, 'out', 'decode', 394, 1)
(10.000000715255737, 99, 'out', 'prompt', 0, 425)
(10.100000619888306, 100, 'out', 'prompt', 0, 1540)
(10.200000286102295, 101, 'out', 'prompt', 0, 1019)
(10.300000429153442, 102, 'out', 'prompt', 0, 380)
(10.400000095367432, 103, 'out', 'prompt', 0, 1034)
(10.500000953674316, 104, 'out', 'prompt', 0, 2000)
(10.600000143051147, 105, 'out', 'prompt', 0, 204)
(10.700000047683716, 106, 'out', 'prompt', 0, 1028)
(10.736367225646973, 2, 'in', 'prompt', 0, 1137)
(10.736367225646973, 2, 'out', 'decode', 1137, 1)
(10.800000190734863, 107, 'out', 'prompt', 0, 1102)
(10.90000033378601, 108, 'out', 'prompt', 0, 1127)
(11.00000262260437, 109, 'out', 'prompt', 0, 211)
(11.054939270019531, 26, 'in', 'prompt', 0, 210)
(11.054939270019531, 26, 'out', 'decode', 210, 1)
(11.05496072769165, 3, 'in', 'prompt', 0, 406)
(11.05496072769165, 3, 'out', 'decode', 406, 1)
(11.05496072769165, 6, 'in', 'prompt', 0, 389)
(11.05496072769165, 6, 'out', 'decode', 389, 1)
(11.05496072769165, 9, 'in', 'prompt', 0, 423)
(11.05496072769165, 9, 'out', 'decode', 423, 1)
(11.100003242492676, 110, 'out', 'prompt', 0, 1190)
(11.200000286102295, 111, 'out', 'prompt', 0, 995)
(11.300002574920654, 112, 'out', 'prompt', 0, 1066)
(11.342052459716797, 5, 'in', 'prompt', 0, 1061)
(11.342052459716797, 5, 'out', 'decode', 1061, 1)
(11.400000095367432, 113, 'out', 'prompt', 0, 1103)
(11.5, 114, 'out', 'prompt', 0, 182)
(11.600002765655518, 115, 'out', 'prompt', 0, 380)
(11.611836671829224, 58, 'in', 'prompt', 0, 795)
(11.611836671829224, 58, 'out', 'decode', 795, 1)
(11.700003385543823, 116, 'out', 'prompt', 0, 1120)
(11.800000190734863, 117, 'out', 'prompt', 0, 1084)
(11.900000095367432, 118, 'out', 'prompt', 0, 182)
(11.936450958251953, 62, 'in', 'prompt', 0, 477)
(11.936450958251953, 62, 'out', 'decode', 477, 1)
(11.936473608016968, 8, 'in', 'prompt', 0, 1040)
(11.936473608016968, 8, 'out', 'decode', 1040, 1)
(12.000000953674316, 119, 'out', 'prompt', 0, 1318)
(12.100000381469727, 120, 'out', 'prompt', 0, 375)
(12.200000524520874, 121, 'out', 'prompt', 0, 402)
(12.230266332626343, 11, 'in', 'prompt', 0, 1345)
(12.230266332626343, 11, 'out', 'decode', 1345, 1)
(12.3000009059906, 122, 'out', 'prompt', 0, 407)
(12.40000057220459, 123, 'out', 'prompt', 0, 1093)
(12.500000476837158, 124, 'out', 'prompt', 0, 1315)
(12.549399614334106, 13, 'in', 'prompt', 0, 1051)
(12.549399614334106, 13, 'out', 'decode', 1051, 1)
(12.549413919448853, 15, 'in', 'prompt', 0, 402)
(12.549413919448853, 15, 'out', 'decode', 402, 1)
(12.583253383636475, 0, 'in', 'decode', 195, 1)
(12.583253383636475, 0, 'out', 'decode', 196, 1)
(12.583264350891113, 10, 'in', 'decode', 210, 1)
(12.583264350891113, 10, 'out', 'decode', 211, 1)
(12.58327031135559, 18, 'in', 'decode', 401, 1)
(12.58327031135559, 18, 'out', 'decode', 402, 1)
(12.600000858306885, 125, 'out', 'prompt', 0, 1029)
(12.700000524520874, 126, 'out', 'prompt', 0, 397)
(12.8000009059906, 127, 'out', 'prompt', 0, 1127)
(12.804429769515991, 17, 'in', 'prompt', 0, 420)
(12.804429769515991, 17, 'out', 'decode', 420, 1)
(12.900000095367432, 128, 'out', 'prompt', 0, 416)
(13.000000476837158, 129, 'out', 'prompt', 0, 1732)
(13.100000858306885, 130, 'out', 'prompt', 0, 807)
(13.200000047683716, 131, 'out', 'prompt', 0, 410)
(13.267559289932251, 19, 'in', 'prompt', 0, 414)
(13.267559289932251, 19, 'out', 'decode', 414, 1)
(13.26764178276062, 23, 'in', 'prompt', 0, 1104)
(13.26764178276062, 23, 'out', 'decode', 1104, 1)
(13.26764178276062, 72, 'in', 'prompt', 0, 195)
(13.26764178276062, 72, 'out', 'decode', 195, 1)
(13.26764178276062, 85, 'in', 'prompt', 0, 401)
(13.26764178276062, 85, 'out', 'decode', 401, 1)
(13.300000429153442, 132, 'out', 'prompt', 0, 1317)
(13.30132508277893, 14, 'in', 'decode', 1170, 1)
(13.30132508277893, 14, 'out', 'decode', 1171, 1)
(13.301335334777832, 22, 'in', 'decode', 182, 1)
(13.301335334777832, 22, 'out', 'decode', 183, 1)
(13.301342964172363, 4, 'in', 'decode', 122, 1)
(13.301342964172363, 4, 'out', 'decode', 123, 1)
(13.40000033378601, 133, 'out', 'prompt', 0, 1071)
(13.500000715255737, 134, 'out', 'prompt', 0, 182)
(13.600000143051147, 135, 'out', 'prompt', 0, 1095)
(13.663034915924072, 21, 'in', 'prompt', 0, 1225)
(13.663034915924072, 21, 'out', 'decode', 1225, 1)
(13.663053274154663, 25, 'in', 'prompt', 0, 406)
(13.663053274154663, 25, 'out', 'decode', 406, 1)
(13.700000047683716, 136, 'out', 'prompt', 0, 434)
(13.800000667572021, 137, 'out', 'prompt', 0, 406)
(13.90000057220459, 138, 'out', 'prompt', 0, 480)
(14.000000715255737, 139, 'out', 'prompt', 0, 450)
(14.04538106918335, 27, 'in', 'prompt', 0, 1317)
(14.04538106918335, 27, 'out', 'decode', 1317, 1)
(14.04539966583252, 84, 'in', 'prompt', 0, 382)
(14.04539966583252, 84, 'out', 'decode', 382, 1)
(14.08022928237915, 12, 'in', 'decode', 394, 1)
(14.08022928237915, 12, 'out', 'decode', 395, 1)
(14.080239295959473, 20, 'in', 'decode', 238, 1)
(14.080239295959473, 20, 'out', 'decode', 239, 1)
(14.080280780792236, 28, 'in', 'decode', 1063, 1)
(14.080280780792236, 28, 'out', 'decode', 1064, 1)
(14.100000143051147, 140, 'out', 'prompt', 0, 1074)
(14.200000047683716, 141, 'out', 'prompt', 0, 1062)
(14.300000429153442, 142, 'out', 'prompt', 0, 460)
(14.350811243057251, 29, 'in', 'prompt', 0, 1067)
(14.350811243057251, 29, 'out', 'decode', 1067, 1)
(14.350831508636475, 34, 'in', 'prompt', 0, 204)
(14.350831508636475, 34, 'out', 'decode', 204, 1)
(14.40000057220459, 143, 'out', 'prompt', 0, 384)
(14.500000476837158, 144, 'out', 'prompt', 0, 1164)
(14.600000143051147, 145, 'out', 'prompt', 0, 1131)
(14.700000524520874, 146, 'out', 'prompt', 0, 1045)
(14.721043825149536, 30, 'in', 'prompt', 0, 1485)
(14.721043825149536, 30, 'out', 'decode', 1485, 1)
(14.800000190734863, 147, 'out', 'prompt', 0, 429)
(14.828699827194214, 81, 'in', 'prompt', 0, 406)
(14.828699827194214, 81, 'out', 'decode', 406, 1)
(14.90000057220459, 148, 'out', 'prompt', 0, 423)
(15.000000953674316, 149, 'out', 'prompt', 0, 985)
(15.076621532440186, 82, 'in', 'prompt', 0, 1016)
(15.076621532440186, 82, 'out', 'decode', 1016, 1)
(15.100000143051147, 150, 'out', 'prompt', 0, 172)
(15.200000047683716, 151, 'out', 'prompt', 0, 1058)
(15.300000667572021, 152, 'out', 'prompt', 0, 92)
(15.383837938308716, 83, 'in', 'prompt', 0, 998)
(15.383837938308716, 83, 'out', 'decode', 998, 1)
(15.40000057220459, 153, 'out', 'prompt', 0, 975)
(15.500000953674316, 154, 'out', 'prompt', 0, 1037)
(15.510534524917603, 89, 'in', 'prompt', 0, 376)
(15.510534524917603, 89, 'out', 'decode', 376, 1)
(15.600000143051147, 155, 'out', 'prompt', 0, 1549)
(15.676468849182129, 90, 'in', 'prompt', 0, 375)
(15.676468849182129, 90, 'out', 'decode', 375, 1)
(15.676483154296875, 92, 'in', 'prompt', 0, 376)
(15.676483154296875, 92, 'out', 'decode', 376, 1)
(15.700000047683716, 156, 'out', 'prompt', 0, 946)
(15.710397243499756, 16, 'in', 'decode', 375, 1)
(15.710397243499756, 16, 'out', 'decode', 376, 1)
(15.710411548614502, 24, 'in', 'decode', 213, 1)
(15.710411548614502, 24, 'out', 'decode', 214, 1)
(15.710411548614502, 7, 'in', 'decode', 1069, 1)
(15.710411548614502, 7, 'out', 'decode', 1070, 1)
(15.800000667572021, 157, 'out', 'prompt', 0, 1106)
(15.813819408416748, 31, 'in', 'prompt', 0, 410)
(15.813819408416748, 31, 'out', 'decode', 410, 1)
(15.900000810623169, 158, 'out', 'prompt', 0, 390)
(16.000000715255737, 159, 'out', 'prompt', 0, 201)
(16.100000143051147, 160, 'out', 'prompt', 0, 1023)
(16.200000524520874, 161, 'out', 'prompt', 0, 953)
(16.300000190734863, 162, 'out', 'prompt', 0, 405)
(16.40000009536743, 163, 'out', 'prompt', 0, 397)
(16.500000953674316, 164, 'out', 'prompt', 0, 405)
(16.600000619888306, 165, 'out', 'prompt', 0, 396)
(16.63335084915161, 32, 'in', 'prompt', 0, 1093)
(16.63335084915161, 32, 'out', 'decode', 1093, 1)
(16.700000524520874, 166, 'out', 'prompt', 0, 390)
(16.80000066757202, 167, 'out', 'prompt', 0, 406)
(16.90000009536743, 168, 'out', 'prompt', 0, 1044)
(17.000001192092896, 169, 'out', 'prompt', 0, 994)
(17.100000619888306, 170, 'out', 'prompt', 0, 1756)
(17.200000047683716, 171, 'out', 'prompt', 0, 925)
(17.21511936187744, 35, 'in', 'prompt', 0, 1150)
(17.21511936187744, 35, 'out', 'decode', 1150, 1)
(17.30000066757202, 172, 'out', 'prompt', 0, 204)
(17.40000033378601, 173, 'out', 'prompt', 0, 1514)
(17.500001430511475, 174, 'out', 'prompt', 0, 186)
(17.508331060409546, 37, 'in', 'prompt', 0, 379)
(17.508331060409546, 37, 'out', 'decode', 379, 1)
(17.508345365524292, 38, 'in', 'prompt', 0, 204)
(17.508345365524292, 38, 'out', 'decode', 204, 1)
(17.508345365524292, 42, 'in', 'prompt', 0, 168)
(17.508345365524292, 42, 'out', 'decode', 168, 1)
(17.508363008499146, 86, 'in', 'prompt', 0, 334)
(17.508363008499146, 86, 'out', 'decode', 334, 1)
(17.508363008499146, 88, 'in', 'prompt', 0, 201)
(17.508363008499146, 88, 'out', 'decode', 201, 1)
(17.600000143051147, 175, 'out', 'prompt', 0, 1029)
(17.700000047683716, 176, 'out', 'prompt', 0, 1040)
(17.80000066757202, 177, 'out', 'prompt', 0, 875)
(17.840551376342773, 33, 'in', 'prompt', 0, 396)
(17.840551376342773, 33, 'out', 'decode', 396, 1)
(17.90000057220459, 178, 'out', 'prompt', 0, 1020)
(18.000001430511475, 179, 'out', 'prompt', 0, 1128)
(18.533027410507202, 36, 'in', 'prompt', 0, 222)
(18.533027410507202, 36, 'out', 'decode', 222, 1)
(18.533047676086426, 40, 'in', 'prompt', 0, 441)
(18.533047676086426, 40, 'out', 'decode', 441, 1)
(18.533047676086426, 91, 'in', 'prompt', 0, 164)
(18.533047676086426, 91, 'out', 'decode', 164, 1)
(18.533047676086426, 94, 'in', 'prompt', 0, 1011)
(18.533047676086426, 94, 'out', 'decode', 1011, 1)
(18.533047676086426, 95, 'in', 'prompt', 0, 18)
(18.533047676086426, 95, 'out', 'decode', 18, 1)
(18.53311514854431, 96, 'in', 'prompt', 0, 1336)
(18.53311514854431, 96, 'out', 'decode', 1336, 1)
(18.564858198165894, 1, 'in', 'decode', 421, 1)
(18.564858198165894, 1, 'out', 'decode', 422, 1)
(18.926653146743774, 101, 'in', 'prompt', 0, 1019)
(18.926653146743774, 101, 'out', 'decode', 1019, 1)
(19.53476905822754, 102, 'in', 'prompt', 0, 380)
(19.53476905822754, 102, 'out', 'decode', 380, 1)
(19.534794569015503, 39, 'in', 'prompt', 0, 1097)
(19.534794569015503, 39, 'out', 'decode', 1097, 1)
(19.534794569015503, 41, 'in', 'prompt', 0, 1078)
(19.534794569015503, 41, 'out', 'decode', 1078, 1)
(19.534794569015503, 48, 'in', 'prompt', 0, 204)
(19.534794569015503, 48, 'out', 'decode', 204, 1)
(20.27828288078308, 43, 'in', 'prompt', 0, 1042)
(20.27828288078308, 43, 'out', 'decode', 1042, 1)
(20.27830410003662, 44, 'in', 'prompt', 0, 182)
(20.27830410003662, 44, 'out', 'decode', 182, 1)
(20.27830410003662, 46, 'in', 'prompt', 0, 1354)
(20.27830410003662, 46, 'out', 'decode', 1354, 1)
(20.27830410003662, 97, 'in', 'prompt', 0, 421)
(20.27830410003662, 97, 'out', 'decode', 421, 1)
(20.27830410003662, 99, 'in', 'prompt', 0, 425)
(20.27830410003662, 99, 'out', 'decode', 425, 1)
(20.309974193572998, 3, 'in', 'decode', 406, 1)
(20.309974193572998, 3, 'out', 'decode', 407, 1)
(20.761860609054565, 100, 'in', 'prompt', 0, 1540)
(20.761860609054565, 100, 'out', 'decode', 1540, 1)
(21.294248819351196, 103, 'in', 'prompt', 0, 1034)
(21.294248819351196, 103, 'out', 'decode', 1034, 1)
(21.29427480697632, 49, 'in', 'prompt', 0, 1090)
(21.29427480697632, 49, 'out', 'decode', 1090, 1)
(21.329328060150146, 11, 'in', 'decode', 1345, 1)
(21.329328060150146, 11, 'out', 'decode', 1346, 1)
(21.32933735847473, 15, 'in', 'decode', 402, 1)
(21.32933735847473, 15, 'out', 'decode', 403, 1)
(21.329347133636475, 6, 'in', 'decode', 389, 1)
(21.329347133636475, 6, 'out', 'decode', 390, 1)
(21.329354524612427, 8, 'in', 'decode', 1040, 1)
(21.329354524612427, 8, 'out', 'decode', 1041, 1)
(21.40002202987671, 105, 'in', 'prompt', 0, 204)
(21.40002202987671, 105, 'out', 'decode', 204, 1)
(21.920631408691406, 107, 'in', 'prompt', 0, 1102)
(21.920631408691406, 107, 'out', 'decode', 1102, 1)
(21.92066192626953, 116, 'in', 'prompt', 0, 1120)
(21.92066192626953, 116, 'out', 'decode', 1120, 1)
(21.92066192626953, 50, 'in', 'prompt', 0, 110)
(21.92066192626953, 50, 'out', 'decode', 110, 1)
(22.448338270187378, 45, 'in', 'prompt', 0, 1028)
(22.448338270187378, 45, 'out', 'decode', 1028, 1)
(22.448366403579712, 51, 'in', 'prompt', 0, 1317)
(22.448366403579712, 51, 'out', 'decode', 1317, 1)
(22.484636545181274, 10, 'in', 'decode', 211, 1)
(22.484636545181274, 10, 'out', 'decode', 212, 1)
(22.48464870452881, 14, 'in', 'decode', 1171, 1)
(22.48464870452881, 14, 'out', 'decode', 1172, 1)
(22.48464870452881, 17, 'in', 'decode', 420, 1)
(22.48464870452881, 17, 'out', 'decode', 421, 1)
(22.48466396331787, 18, 'in', 'decode', 402, 1)
(22.48466396331787, 18, 'out', 'decode', 403, 1)
(22.48466396331787, 19, 'in', 'decode', 414, 1)
(22.48466396331787, 19, 'out', 'decode', 415, 1)
(22.48466396331787, 22, 'in', 'decode', 183, 1)
(22.48466396331787, 22, 'out', 'decode', 184, 1)
(22.48468589782715, 23, 'in', 'decode', 1104, 1)
(22.48468589782715, 23, 'out', 'decode', 1105, 1)
(22.48468589782715, 4, 'in', 'decode', 123, 1)
(22.48468589782715, 4, 'out', 'decode', 124, 1)
(22.484719276428223, 58, 'in', 'decode', 795, 1)
(22.484719276428223, 58, 'out', 'decode', 796, 1)
(23.09725308418274, 53, 'in', 'prompt', 0, 1246)
(23.09725308418274, 53, 'out', 'decode', 1246, 1)
(23.097273349761963, 55, 'in', 'prompt', 0, 382)
(23.097273349761963, 55, 'out', 'decode', 382, 1)
(23.097273349761963, 57, 'in', 'prompt', 0, 1147)
(23.097273349761963, 57, 'out', 'decode', 1147, 1)
(23.132998943328857, 2, 'in', 'decode', 1137, 1)
(23.132998943328857, 2, 'out', 'decode', 1138, 1)
(23.13305902481079, 25, 'in', 'decode', 406, 1)
(23.13305902481079, 25, 'out', 'decode', 407, 1)
(23.13305902481079, 26, 'in', 'decode', 210, 1)
(23.13305902481079, 26, 'out', 'decode', 211, 1)
(23.13305902481079, 27, 'in', 'decode', 1317, 1)
(23.13305902481079, 27, 'out', 'decode', 1318, 1)
(23.13305902481079, 72, 'in', 'decode', 195, 1)
(23.13305902481079, 72, 'out', 'decode', 196, 1)
(23.13305902481079, 9, 'in', 'decode', 423, 1)
(23.13305902481079, 9, 'out', 'decode', 424, 1)
(23.695339679718018, 104, 'in', 'prompt', 0, 2000)
(23.695339679718018, 104, 'out', 'decode', 2000, 1)
(24.056037664413452, 47, 'in', 'prompt', 0, 408)
(24.056037664413452, 47, 'out', 'decode', 408, 1)
(24.0560622215271, 52, 'in', 'prompt', 0, 409)
(24.0560622215271, 52, 'out', 'decode', 409, 1)
(24.0560622215271, 54, 'in', 'prompt', 0, 398)
(24.0560622215271, 54, 'out', 'decode', 398, 1)
(24.0560622215271, 61, 'in', 'prompt', 0, 432)
(24.0560622215271, 61, 'out', 'decode', 432, 1)
(24.092055082321167, 0, 'in', 'decode', 196, 1)
(24.092055082321167, 0, 'out', 'decode', 197, 1)
(24.09206533432007, 13, 'in', 'decode', 1051, 1)
(24.09206533432007, 13, 'out', 'decode', 1052, 1)
(24.09207582473755, 21, 'in', 'decode', 1225, 1)
(24.09207582473755, 21, 'out', 'decode', 1226, 1)
(24.09208345413208, 29, 'in', 'decode', 1067, 1)
(24.09208345413208, 29, 'out', 'decode', 1068, 1)
(24.09209394454956, 5, 'in', 'decode', 1061, 1)
(24.09209394454956, 5, 'out', 'decode', 1062, 1)
(24.09209394454956, 62, 'in', 'decode', 477, 1)
(24.09209394454956, 62, 'out', 'decode', 478, 1)
(24.64098334312439, 108, 'in', 'prompt', 0, 1127)
(24.64098334312439, 108, 'out', 'decode', 1127, 1)
(24.64100980758667, 109, 'in', 'prompt', 0, 211)
(24.64100980758667, 109, 'out', 'decode', 211, 1)
(24.64100980758667, 110, 'in', 'prompt', 0, 1190)
(24.64100980758667, 110, 'out', 'decode', 1190, 1)
(24.836748838424683, 130, 'in', 'prompt', 0, 807)
(24.836748838424683, 130, 'out', 'decode', 807, 1)
(24.8724684715271, 12, 'in', 'decode', 395, 1)
(24.8724684715271, 12, 'out', 'decode', 396, 1)
(24.872479915618896, 31, 'in', 'decode', 410, 1)
(24.872479915618896, 31, 'out', 'decode', 411, 1)
(24.872479915618896, 81, 'in', 'decode', 406, 1)
(24.872479915618896, 81, 'out', 'decode', 407, 1)
(24.872494220733643, 83, 'in', 'decode', 998, 1)
(24.872494220733643, 83, 'out', 'decode', 999, 1)
(24.872494220733643, 84, 'in', 'decode', 382, 1)
(24.872494220733643, 84, 'out', 'decode', 383, 1)
(24.872522592544556, 85, 'in', 'decode', 401, 1)
(24.872522592544556, 85, 'out', 'decode', 402, 1)
(25.28745746612549, 111, 'in', 'prompt', 0, 995)
(25.28745746612549, 111, 'out', 'decode', 995, 1)
(25.92513871192932, 126, 'in', 'prompt', 0, 397)
(25.92513871192932, 126, 'out', 'decode', 397, 1)
(25.92516589164734, 56, 'in', 'prompt', 0, 396)
(25.92516589164734, 56, 'out', 'decode', 396, 1)
(25.92516589164734, 60, 'in', 'prompt', 0, 1065)
(25.92516589164734, 60, 'out', 'decode', 1065, 1)
(25.92516589164734, 67, 'in', 'prompt', 0, 1072)
(25.92516589164734, 67, 'out', 'decode', 1072, 1)
(25.957196474075317, 34, 'in', 'decode', 204, 1)
(25.957196474075317, 34, 'out', 'decode', 205, 1)
(26.246036767959595, 106, 'in', 'prompt', 0, 1028)
(26.246036767959595, 106, 'out', 'decode', 1028, 1)
(26.914395093917847, 112, 'in', 'prompt', 0, 1066)
(26.914395093917847, 112, 'out', 'decode', 1066, 1)
(26.914425134658813, 137, 'in', 'prompt', 0, 406)
(26.914425134658813, 137, 'out', 'decode', 406, 1)
(26.914425134658813, 59, 'in', 'prompt', 0, 1118)
(26.914425134658813, 59, 'out', 'decode', 1118, 1)
(26.914425134658813, 63, 'in', 'prompt', 0, 394)
(26.914425134658813, 63, 'out', 'decode', 394, 1)
(26.949565649032593, 20, 'in', 'decode', 239, 1)
(26.949565649032593, 20, 'out', 'decode', 240, 1)
(26.949565649032593, 28, 'in', 'decode', 1064, 1)
(26.949565649032593, 28, 'out', 'decode', 1065, 1)
(26.949565649032593, 30, 'in', 'decode', 1485, 1)
(26.949565649032593, 30, 'out', 'decode', 1486, 1)
(26.949565649032593, 32, 'in', 'decode', 1093, 1)
(26.949565649032593, 32, 'out', 'decode', 1094, 1)
(26.949565649032593, 90, 'in', 'decode', 375, 1)
