(15, 401, 109, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(16, 374, 114, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(17, 419, 148, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(18, 400, 89, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(19, 413, 106, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(20, 237, 126, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(21, 1224, 433, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(22, 181, 120, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(23, 1103, 414, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(24, 212, 183, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(25, 405, 94, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(26, 209, 217, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(27, 1316, 135, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(28, 1062, 415, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(29, 1066, 415, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(30, 1484, 88, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(31, 409, 93, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(32, 1092, 389, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(33, 395, 83, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(34, 203, 138, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(35, 1149, 398, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(36, 221, 48, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(37, 378, 69, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(38, 203, 217, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(39, 1096, 398, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(40, 440, 95, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(41, 1077, 483, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(42, 167, 217, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(43, 1041, 400, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(44, 181, 257, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(45, 1027, 396, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(46, 1353, 156, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(47, 407, 115, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(48, 203, 162, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(49, 1089, 525, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(50, 109, 120, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(51, 1316, 125, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(52, 408, 96, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(53, 1245, 384, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(54, 397, 127, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(55, 381, 76, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(56, 395, 101, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(57, 1146, 605, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(58, 794, 70, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(59, 1117, 427, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(60, 1064, 82, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(61, 431, 115, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(62, 476, 112, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(63, 393, 88, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(64, 392, 42, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(65, 976, 40, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(66, 1195, 507, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(67, 1071, 395, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(68, 120, 12, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(69, 1147, 498, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(70, 1189, 74, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(71, 212, 217, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(72, 194, 217, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(73, 1082, 385, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(74, 415, 119, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(75, 405, 94, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(76, 1316, 159, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(77, 402, 113, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(78, 381, 73, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(79, 200, 205, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(80, 394, 155, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(81, 405, 85, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(82, 1015, 409, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(83, 997, 394, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(84, 381, 71, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(85, 400, 120, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(86, 333, 18, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(87, 1210, 380, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(88, 200, 130, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(89, 375, 96, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(90, 374, 62, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(91, 163, 157, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(92, 375, 70, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
